time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
21000,srv-b,tB_quiet,9,0,0,119.0,159.0,27
21000,srv-c,tA_noisy,7,19,0,119.0,128.0,29
21000,srv-c,tB_quiet,9,0,0,109.0,139.0,29
22000,srv-a,tA_noisy,7,28,0,128.0,138.0,30
22000,srv-a,tB_quiet,12,0,0,120.0,151.0,30
22000,srv-b,tA_noisy,6,23,0,118.0,134.0,27
22000,srv-b,tB_quiet,6,0,0,119.0,130.0,27
22000,srv-c,tA_noisy,6,30,0,118.0,135.0,29
22000,srv-c,tB_quiet,2,0,0,117.0,119.0,29
23000,srv-a,tA_noisy,7,23,0,119.0,137.0,32
23000,srv-a,tB_quiet,7,0,0,131.0,139.0,32
23000,srv-b,tA_noisy,7,24,0,128.0,138.0,27
23000,srv-b,tB_quiet,5,0,0,123.0,126.0,27
23000,srv-c,tA_noisy,7,29,0,114.0,135.0,29
23000,srv-c,tB_quiet,3,0,0,118.0,118.0,29
24000,srv-a,tA_noisy,7,35,0,124.0,138.0,32
24000,srv-a,tB_quiet,6,1,0,114.0,121.0,32
24000,srv-b,tA_noisy,6,30,0,121.0,126.0,27
24000,srv-b,tB_quiet,6,0,0,124.0,132.0,27
24000,srv-c,tA_noisy,7,28,0,115.0,139.0,32
24000,srv-c,tB_quiet,6,0,0,121.0,135.0,32
25000,srv-a,tA_noisy,7,23,0,119.0,135.0,33
25000,srv-a,tB_quiet,6,0,0,124.0,139.0,33
25000,srv-b,tA_noisy,6,30,0,121.0,137.0,28
25000,srv-b,tB_quiet,6,0,0,133.0,139.0,28
25000,srv-c,tA_noisy,7,21,0,122.0,126.0,32
25000,srv-c,tB_quiet,2,0,0,130.0,130.0,32
26000,srv-a,tA_noisy,7,27,0,117.0,126.0,33
26000,srv-a,tB_quiet,7,0,0,119.0,139.0,33
26000,srv-b,tA_noisy,6,27,0,107.0,138.0,28
26000,srv-b,tB_quiet,8,2,0,125.0,137.0,28
26000,srv-c,tA_noisy,7,26,0,124.0,135.0,34
26000,srv-c,tB_quiet,9,0,0,115.0,137.0,34
27000,srv-a,tA_noisy,7,19,0,122.0,141.0,34
27000,srv-a,tB_quiet,7,0,0,117.0,130.0,34
27000,srv-b,tA_noisy,6,24,0,132.0,139.0,29
27000,srv-b,tB_quiet,7,0,0,124.0,134.0,29
27000,srv-c,tA_noisy,7,24,0,117.0,131.0,34
27000,srv-c,tB_quiet,5,0,0,117.0,138.0,34
28000,srv-a,tA_noisy,7,34,0,122.0,137.0,34
28000,srv-a,tB_quiet,6,0,0,116.0,134.0,34
28000,srv-b,tA_noisy,6,27,0,121.0,134.0,29
28000,srv-b,tB_quiet,6,6,0,128.0,139.0,29
28000,srv-c,tA_noisy,7,20,0,116.0,128.0,35
28000,srv-c,tB_quiet,9,0,0,123.0,136.0,35
29000,srv-a,tA_noisy,7,27,0,113.0,137.0,34
29000,srv-a,tB_quiet,8,0,0,109.0,134.0,34
29000,srv-b,tA_noisy,6,18,0,123.0,132.0,29
29000,srv-b,tB_quiet,5,5,0,124.0,135.0,29
29000,srv-c,tA_noisy,7,28,0,113.0,128.0,35
29000,srv-c,tB_quiet,10,1,0,112.0,132.0,35
30000,srv-a,tA_noisy,7,23,0,114.0,139.0,34
30000,srv-a,tB_quiet,5,0,0,124.0,139.0,34
30000,srv-b,tA_noisy,6,27,0,123.0,137.0,29
30000,srv-b,tB_quiet,5,2,0,118.0,137.0,29
30000,srv-c,tA_noisy,7,28,0,117.0,129.0,35
30000,srv-c,tB_quiet,4,0,0,136.0,197.0,35
31000,srv-a,tA_noisy,7,19,0,133.0,139.0,34
31000,srv-a,tB_quiet,7,0,0,126.0,136.0,34
