time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
39000,srv-c,tB,7,4,0,670.0,713.0,7
40000,srv-a,tA,10,0,0,130.0,138.0,14
40000,srv-a,tB,14,0,0,125.0,216.0,14
40000,srv-b,tA,13,0,0,148.0,289.0,9
40000,srv-b,tB,12,0,0,122.0,186.0,9
40000,srv-c,tA,9,8,0,595.0,701.0,7
40000,srv-c,tB,3,3,0,490.0,563.0,7
41000,srv-a,tA,11,0,0,117.0,136.0,16
41000,srv-a,tB,10,0,0,124.0,163.0,16
41000,srv-b,tA,13,0,0,161.0,209.0,9
41000,srv-b,tB,10,0,0,144.0,206.0,9
41000,srv-c,tA,7,7,0,550.0,671.0,6
41000,srv-c,tB,4,10,0,645.0,678.0,6
42000,srv-a,tA,10,0,0,229.0,283.0,13
42000,srv-a,tB,22,0,0,173.0,332.0,13
42000,srv-b,tA,16,0,0,153.0,230.0,9
42000,srv-b,tB,15,0,0,136.0,247.0,9
42000,srv-c,tA,5,6,0,470.0,654.0,6
42000,srv-c,tB,6,5,0,578.0,641.0,6
43000,srv-a,tA,14,0,0,214.0,321.0,6
43000,srv-a,tB,16,1,0,213.0,319.0,6
43000,srv-b,tA,12,0,0,155.0,223.0,8
43000,srv-b,tB,12,1,0,139.0,221.0,8
43000,srv-c,tA,5,9,0,526.0,526.0,7
43000,srv-c,tB,6,11,0,520.0,577.0,7
44000,srv-a,tA,12,0,0,131.0,184.0,9
44000,srv-a,tB,18,0,0,118.0,201.0,9
44000,srv-b,tA,14,0,0,126.0,138.0,11
44000,srv-b,tB,8,0,0,110.0,136.0,11
44000,srv-c,tA,6,12,0,647.0,732.0,6
44000,srv-c,tB,3,9,0,705.0,705.0,6
45000,srv-a,tA,13,0,0,125.0,149.0,11
45000,srv-a,tB,6,0,0,139.0,159.0,11
45000,srv-b,tA,10,0,0,131.0,157.0,13
45000,srv-b,tB,17,0,0,122.0,173.0,13
45000,srv-c,tA,8,8,0,521.0,754.0,6
45000,srv-c,tB,5,4,0,492.0,664.0,6
46000,srv-a,tA,12,0,0,116.0,134.0,16
46000,srv-a,tB,8,0,0,124.0,138.0,16
46000,srv-b,tA,15,0,0,159.0,240.0,11
46000,srv-b,tB,13,0,0,215.0,266.0,11
46000,srv-c,tA,4,3,0,506.0,518.0,7
46000,srv-c,tB,7,17,0,527.0,623.0,7
47000,srv-a,tA,9,0,0,119.0,151.0,17
47000,srv-a,tB,15,0,0,129.0,160.0,17
47000,srv-b,tA,13,0,0,152.0,199.0,11
47000,srv-b,tB,9,0,0,168.0,201.0,11
47000,srv-c,tA,5,6,0,583.0,645.0,7
47000,srv-c,tB,6,11,0,559.0,656.0,7
48000,srv-a,tA,15,0,0,133.0,184.0,19
48000,srv-a,tB,13,0,0,128.0,160.0,19
48000,srv-b,tA,10,0,0,124.0,139.0,13
48000,srv-b,tB,11,0,0,120.0,132.0,13
48000,srv-c,tA,5,8,0,542.0,717.0,6
48000,srv-c,tB,6,11,0,542.0,570.0,6
49000,srv-a,tA,8,0,0,126.0,190.0,19
49000,srv-a,tB,13,0,0,129.0,185.0,19
49000,srv-b,tA,14,0,0,151.0,211.0,12
49000,srv-b,tB,17,0,0,157.0,204.0,12
49000,srv-c,tA,7,5,0,531.0,622.0,7
49000,srv-c,tB,5,7,0,537.0,614.0,7
50000,srv-a,tA,15,0,0,131.0,157.0,19
50000,srv-a,tB,12,0,0,132.0,193.0,19
50000,srv-b,tA,13,0,0,128.0,171.0,13
50000,srv-b,tB,12,0,0,135.0,196.0,13
50000,srv-c,tA,7,8,0,567.0,648.0,6
50000,srv-c,tB,5,6,0,567.0,638.0,6
51000,srv-a,tA,15,0,0,185.0,253.0,14
51000,srv-a,tB,15,0,0,196.0,276.0,14
51000,srv-b,tA,8,0,0,110.0,186.0,12
51000,srv-b,tB,11,0,0,135.0,197.0,12
51000,srv-c,tA,6,9,0,563.0,622.0,6
51000,srv-c,tB,6,7,0,509.0,616.0,6
52000,srv-a,tA,16,0,0,191.0,322.0,11
52000,srv-a,tB,9,0,0,204.0,231.0,11
52000,srv-b,tA,11,0,0,127.0,221.0,14
52000,srv-b,tB,10,0,0,124.0,212.0,14
52000,srv-c,tA,5,7,0,454.0,596.0,7
52000,srv-c,tB,4,9,0,628.0,690.0,7
53000,srv-a,tA,15,0,0,139.0,203.0,13
53000,srv-a,tB,13,0,0,128.0,209.0,13
53000,srv-b,tA,17,0,0,159.0,217.0,12
53000,srv-b,tB,15,0,0,153.0,187.0,12
53000,srv-c,tA,6,10,0,572.0,649.0,6
53000,srv-c,tB,5,8,0,629.0,629.0,6
54000,srv-a,tA,9,0,0,124.0,249.0,10
54000,srv-a,tB,9,0,0,186.0,273.0,10
54000,srv-b,tA,14,2,0,256.0,287.0,7
54000,srv-b,tB,16,0,0,233.0,303.0,7
54000,srv-c,tA,7,9,0,572.0,626.0,6
54000,srv-c,tB,6,9,0,444.0,603.0,6
55000,srv-a,tA,9,0,0,122.0,135.0,12
55000,srv-a,tB,7,0,0,135.0,135.0,12
55000,srv-b,tA,15,2,0,171.0,226.0,8
55000,srv-b,tB,14,1,0,121.0,206.0,8
55000,srv-c,tA,4,6,0,488.0,576.0,7
55000,srv-c,tB,6,10,0,559.0,660.0,7
56000,srv-a,tA,15,0,0,164.0,246.0,11
56000,srv-a,tB,18,0,0,187.0,268.0,11
56000,srv-b,tA,20,3,0,164.0,232.0,7
56000,srv-b,tB,12,3,0,141.0,213.0,7
56000,srv-c,tA,7,7,0,603.0,679.0,6
56000,srv-c,tB,5,6,0,579.0,594.0,6
57000,srv-a,tA,14,0,0,151.0,237.0,9
57000,srv-a,tB,13,0,0,192.0,243.0,9
57000,srv-b,tA,14,0,0,128.0,217.0,8
57000,srv-b,tB,9,1,0,136.0,223.0,8
57000,srv-c,tA,5,8,0,500.0,620.0,6
57000,srv-c,tB,6,8,0,554.0,567.0,6
58000,srv-a,tA,18,0,0,140.0,216.0,12
58000,srv-a,tB,15,0,0,138.0,175.0,12
58000,srv-b,tA,8,0,0,122.0,124.0,12
58000,srv-b,tB,9,0,0,122.0,137.0,12
58000,srv-c,tA,3,3,0,510.0,580.0,6
58000,srv-c,tB,7,10,0,569.0,646.0,6
59000,srv-a,tA,10,0,0,125.0,185.0,14
59000,srv-a,tB,8,0,0,138.0,164.0,14
59000,srv-b,tA,11,0,0,122.0,143.0,14
59000,srv-b,tB,11,0,0,147.0,162.0,14
59000,srv-c,tA,5,8,0,564.0,564.0,7
59000,srv-c,tB,6,3,0,454.0,581.0,7
60000,srv-a,tA,13,0,0,127.0,170.0,14
60000,srv-a,tB,12,0,0,125.0,173.0,14
60000,srv-b,tA,13,0,0,131.0,192.0,14
60000,srv-b,tB,9,0,0,129.0,196.0,14
60000,srv-c,tA,6,6,0,573.0,635.0,7
60000,srv-c,tB,6,2,0,546.0,614.0,7
