time_ms,server,tenant,accepted,rej_limiter,rej_overload,p50_ms,p99_ms,local_limit
47000,srv-b,tA,13,0,0,139.0,193.0,80
47000,srv-b,tB,9,0,0,160.0,182.0,80
47000,srv-c,tA,4,0,5,18355.0,18413.0,80
47000,srv-c,tB,6,0,13,18292.0,18367.0,80
48000,srv-a,tA,15,0,0,128.0,192.0,80
48000,srv-a,tB,13,0,0,132.0,202.0,80
48000,srv-b,tA,10,0,0,111.0,137.0,80
48000,srv-b,tB,11,0,0,115.0,132.0,80
48000,srv-c,tA,11,0,5,18290.0,18389.0,80
48000,srv-c,tB,1,0,12,18366.0,18366.0,80
49000,srv-a,tA,8,0,0,122.0,202.0,80
49000,srv-a,tB,13,0,0,131.0,183.0,80
49000,srv-b,tA,14,0,0,147.0,219.0,80
49000,srv-b,tB,17,0,0,149.0,224.0,80
49000,srv-c,tA,2,0,7,18366.0,18400.0,80
49000,srv-c,tB,9,0,8,18341.0,18392.0,80
50000,srv-a,tA,15,0,0,127.0,197.0,80
50000,srv-a,tB,12,0,0,126.0,194.0,80
50000,srv-b,tA,13,0,0,131.0,163.0,80
50000,srv-b,tB,12,0,0,152.0,194.0,80
50000,srv-c,tA,6,0,10,18328.0,18391.0,80
50000,srv-c,tB,6,0,3,18269.0,18353.0,80
51000,srv-a,tA,16,0,0,175.0,245.0,80
51000,srv-a,tB,15,0,0,192.0,247.0,80
51000,srv-b,tA,8,0,0,136.0,209.0,80
51000,srv-b,tB,11,0,0,130.0,191.0,80
51000,srv-c,tA,4,0,9,18243.0,18263.0,80
51000,srv-c,tB,7,0,7,18194.0,18268.0,80
52000,srv-a,tA,15,0,0,163.0,311.0,80
52000,srv-a,tB,9,0,0,203.0,231.0,80
52000,srv-b,tA,11,0,0,134.0,223.0,80
52000,srv-b,tB,10,0,0,123.0,215.0,80
52000,srv-c,tA,6,0,6,18218.0,18369.0,80
52000,srv-c,tB,4,0,10,18213.0,18288.0,80
53000,srv-a,tA,15,0,0,139.0,178.0,80
53000,srv-a,tB,13,0,0,136.0,199.0,80
53000,srv-b,tA,17,0,0,151.0,219.0,80
53000,srv-b,tB,15,0,0,149.0,190.0,80
53000,srv-c,tA,11,0,10,18327.0,18392.0,80
53000,srv-c,tB,1,0,7,18259.0,18259.0,80
54000,srv-a,tA,9,0,0,130.0,237.0,80
54000,srv-a,tB,9,0,0,175.0,255.0,80
54000,srv-b,tA,16,0,0,278.0,332.0,80
54000,srv-b,tB,16,0,0,242.0,321.0,80
54000,srv-c,tA,5,0,10,18217.0,18309.0,80
54000,srv-c,tB,7,0,7,18295.0,18374.0,80
55000,srv-a,tA,9,0,0,123.0,135.0,80
55000,srv-a,tB,7,0,0,119.0,135.0,80
55000,srv-b,tA,17,0,0,181.0,246.0,80
55000,srv-b,tB,15,0,0,139.0,209.0,80
55000,srv-c,tA,6,0,7,18223.0,18346.0,80
55000,srv-c,tB,4,0,11,18152.0,18343.0,80
56000,srv-a,tA,15,0,0,174.0,247.0,80
56000,srv-a,tB,17,0,0,203.0,293.0,80
56000,srv-b,tA,21,0,0,154.0,246.0,80
56000,srv-b,tB,13,0,0,149.0,210.0,80
56000,srv-c,tA,6,0,5,18189.0,18271.0,80
56000,srv-c,tB,5,0,7,18185.0,18190.0,80
57000,srv-a,tA,14,0,0,171.0,253.0,80
57000,srv-a,tB,14,0,0,216.0,262.0,80
57000,srv-b,tA,16,0,0,267.0,352.0,80
57000,srv-b,tB,12,0,0,272.0,381.0,80
57000,srv-c,tA,5,0,8,18237.0,18268.0,80
57000,srv-c,tB,7,0,8,18198.0,18231.0,80
58000,srv-a,tA,18,0,0,169.0,216.0,80
58000,srv-a,tB,15,0,0,141.0,245.0,80
58000,srv-b,tA,8,0,0,114.0,129.0,80
58000,srv-b,tB,9,0,0,130.0,139.0,80
58000,srv-c,tA,8,0,3,18194.0,18256.0,80
